yearID,teamID,R,RA,RperG,RAperG,W,L,WPct,Cook_WPct,Soolman_WPct,Kross_WPct,Smyth_WPct,BJames_Pythag_WPct,BJames_Pythag_WPctII
1936,CHA,920,873,6.0927,5.7815,81,70,0.5364,0.5100573,0.5309669,0.5269,0.5262,0.526195051504,0.523972044209
1945,SLA,597,548,3.9536,3.6291,81,70,0.5364,0.5272774,0.5344702,0.5447,0.5428,0.542716529138,0.539101132945
1907,NY1,574,510,3.7516,3.3333,82,71,0.5359,0.5447373,0.5443333,0.5627,0.5590,0.558835502124,0.553875078945
1920,CIN,639,569,4.1765,3.7190,82,71,0.5359,0.5435431,0.5479477,0.5615,0.5579,0.557753093233,0.552882470117
1923,CLE,888,746,5.8039,4.8758,82,71,0.5359,0.5761287,0.5947909,0.5952,0.5869,0.586251914413,0.5790489454
1925,SLA,900,906,5.8824,5.9216,82,71,0.5359,0.4807947,0.4950784,0.4967,0.4967,0.496677777533,0.49696015916
1927,DET,845,805,5.5229,5.2614,82,71,0.5359,0.5080497,0.5264052,0.5248,0.5242,0.524228185456,0.522171615748
1933,SLN,687,609,4.4902,3.9804,82,71,0.5359,0.5459901,0.5530196,0.5640,0.5602,0.55996796583,0.554913678919
1935,CLE,776,739,5.0719,4.8301,82,71,0.5359,0.5082327,0.5248366,0.5250,0.5244,0.524407884023,0.522336103313
1936,WS1,889,799,5.8105,5.2222,82,71,0.5359,0.5385181,0.5597778,0.5563,0.5533,0.553166396262,0.548677186646
1943,CLE,600,577,3.9216,3.7712,82,71,0.5359,0.5032929,0.5165621,0.5199,0.5195,0.519533747325,0.517874859546
1946,CHN,626,581,4.0915,3.7974,82,71,0.5359,0.5214871,0.5312026,0.5387,0.5373,0.537230768387,0.534076416516
1919,CHN,454,407,3.2429,2.9071,75,65,0.5357,0.5398919,0.5363357,0.5577,0.5546,0.554425510739,0.549831458547
1995,COL,785,783,5.4514,5.4375,77,67,0.5347,0.4852363,0.5009792,0.5013,0.5013,0.501275508129,0.50116709035
1968,CLE,516,504,3.2050,3.1304,86,75,0.5342,0.4955238,0.5094721,0.5119,0.5118,0.511763077775,0.51076353944
1974,SLN,677,643,4.2050,3.9938,86,75,0.5342,0.5095925,0.5225466,0.5264,0.5258,0.525740498154,0.523555945063
1986,PHI,739,713,4.5901,4.4286,86,75,0.5342,0.5016494,0.5170435,0.5182,0.5179,0.517900596497,0.516380185251
1997,CLE,868,815,5.3913,5.0621,86,75,0.5342,0.5154748,0.5335155,0.5325,0.5315,0.531460185138,0.52879225936
2008,HOU,712,743,4.4224,4.6149,86,75,0.5342,0.4638062,0.4807453,0.4782,0.4787,0.478703825238,0.480512081153
2009,MIN,817,765,5.0123,4.6933,87,76,0.5337,0.5168993,0.5328466,0.5340,0.5329,0.532834310146,0.530050431446
1929,CLE,717,736,4.7171,4.8421,81,71,0.5329,0.4715054,0.4874079,0.4868,0.4869,0.486925841909,0.488036701465
1945,NYA,676,606,4.4474,3.9868,81,71,0.5329,0.5399076,0.5479868,0.5578,0.5546,0.554439877119,0.549844629278
1902,BSN,572,516,4.1752,3.7664,73,64,0.5328,0.5365271,0.5429270,0.5543,0.5515,0.551334591534,0.54699809113
1926,CHN,682,602,4.4286,3.9091,82,72,0.5325,0.5483189,0.5540779,0.5664,0.5623,0.562064365194,0.556836565481
1928,SLA,772,742,5.0130,4.8182,82,72,0.5325,0.5035687,0.5200519,0.5202,0.5198,0.519807282382,0.518125207222
1940,BOS,872,825,5.6623,5.3571,82,72,0.5325,0.5115733,0.5307727,0.5285,0.5277,0.52767470571,0.525326568319
1940,CHA,735,672,4.7727,4.3636,82,72,0.5325,0.5293750,0.5423636,0.5469,0.5448,0.544686527345,0.540905930738
1943,CHA,573,594,3.7208,3.8571,82,72,0.5325,0.4668889,0.4872338,0.4817,0.4820,0.482010966506,0.483538877921
1945,PIT,753,686,4.8896,4.4545,82,72,0.5325,0.5312711,0.5449221,0.5488,0.5466,0.546459394471,0.542530306145
1956,DET,789,699,5.1234,4.5390,82,72,0.5325,0.5463176,0.5600714,0.5644,0.5605,0.560263409419,0.555184649994
1957,BOS,721,668,4.6818,4.3377,82,72,0.5325,0.5224012,0.5357662,0.5397,0.5382,0.538101473503,0.534873849522
1958,CHA,634,615,4.1169,3.9935,82,72,0.5325,0.4989528,0.5135909,0.5154,0.5152,0.5152086503,0.513916613782
1960,LAN,662,593,4.2987,3.8506,82,72,0.5325,0.5403170,0.5468506,0.5582,0.5550,0.554814386252,0.550187974482
1903,CIN,765,656,5.5036,4.7194,74,65,0.5324,0.5644207,0.5802662,0.5831,0.5767,0.576257851572,0.5698645476
1972,NYN,528,578,3.3846,3.7051,83,73,0.5321,0.4421315,0.4686026,0.4527,0.4548,0.454884249137,0.458700812348
1918,CIN,530,496,4.1406,3.8750,68,60,0.5313,0.5171774,0.5282188,0.5343,0.5331,0.533102050422,0.530295587502
1988,PIT,651,616,4.0688,3.8500,85,75,0.5313,0.5115000,0.5234625,0.5284,0.5276,0.527603245288,0.525261149466
1961,CHA,765,726,4.7222,4.4815,86,76,0.5309,0.5100000,0.5250741,0.5269,0.5262,0.526139057683,0.523920786995
1962,LAA,718,706,4.4321,4.3580,86,76,0.5309,0.4922266,0.5081975,0.5085,0.5084,0.508426367904,0.507710245455
1962,ML1,730,665,4.5062,4.1049,86,76,0.5309,0.5313083,0.5418210,0.5489,0.5466,0.546494039226,0.542562050851
1963,BAL,644,621,3.9753,3.8333,86,76,0.5309,0.5019259,0.5156481,0.5185,0.5182,0.51817580965,0.516632058666
1963,CIN,648,594,4.0000,3.6667,86,76,0.5309,0.5280000,0.5353333,0.5455,0.5435,0.543396226415,0.539723809128
1965,ML1,708,633,4.3704,3.9074,86,76,0.5309,0.5413460,0.5483148,0.5592,0.5559,0.55575401379,0.551049453943
1968,BOS,614,611,3.7901,3.7716,86,76,0.5309,0.4863764,0.5031173,0.5025,0.5024,0.502448964904,0.502240805804
1969,WS2,694,644,4.2840,3.9753,86,76,0.5309,0.5215776,0.5325062,0.5388,0.5374,0.537317096027,0.534155477937
1970,CAL,631,630,3.8951,3.8889,86,76,0.5309,0.4847683,0.5017407,0.5008,0.5008,0.500793020913,0.500725614234
1970,SFN,831,826,5.1296,5.0988,86,76,0.5309,0.4869298,0.5030494,0.5030,0.5030,0.503017474034,0.502760994197
1975,PHI,735,694,4.5370,4.2840,86,76,0.5309,0.5125937,0.5265309,0.5295,0.5287,0.528667793369,0.526235713772
1976,NYN,615,538,3.7963,3.3210,86,76,0.5309,0.5532714,0.5501605,0.5716,0.5668,0.566485788617,0.560893134878
1978,DET,714,653,4.4074,4.0309,86,76,0.5309,0.5292129,0.5393765,0.5467,0.5446,0.544534583772,0.540766721584
1979,SLN,731,693,4.5123,4.2778,86,76,0.5309,0.5105397,0.5246481,0.5274,0.5267,0.52666640384,0.524403528015
1980,ML4,811,682,5.0062,4.2099,86,76,0.5309,0.5755484,0.5820123,0.5946,0.5864,0.585762950363,0.578599359725
1982,MON,697,616,4.3025,3.8025,86,76,0.5309,0.5476429,0.5521975,0.5657,0.5617,0.561456894709,0.556279340139
1984,BOS,810,764,5.0000,4.7160,86,76,0.5309,0.5131414,0.5292469,0.5301,0.5292,0.529199965156,0.526722916778
1986,TOR,809,733,4.9938,4.5247,86,76,0.5309,0.5341828,0.5483272,0.5518,0.5493,0.549167205082,0.545011656797
1986,CIN,732,717,4.5185,4.4259,86,76,0.5309,0.4941255,0.5100185,0.5105,0.5104,0.510350857642,0.509471254998
1989,HOU,647,669,3.9938,4.1296,86,76,0.5309,0.4680837,0.4870185,0.4830,0.4833,0.48328734544,0.484706993794
1989,SLN,632,608,3.9012,3.7531,86,76,0.5309,0.5031053,0.5163580,0.5197,0.5194,0.519347590913,0.517704484486
1990,TOR,767,661,4.7346,4.0802,86,76,0.5309,0.5616157,0.5676605,0.5802,0.5742,0.573822924084,0.567628337167
1990,LAN,728,685,4.4938,4.2284,86,76,0.5309,0.5143825,0.5278457,0.5314,0.5304,0.530403549207,0.527824834112
1992,CHA,738,690,4.5556,4.2593,86,76,0.5309,0.5176696,0.5309630,0.5348,0.5336,0.533575509628,0.530729116809
1993,TEX,835,751,5.1543,4.6358,86,76,0.5309,0.5381358,0.5532531,0.5559,0.5530,0.552815276564,0.548355321796
1999,SFN,872,831,5.3827,5.1296,86,76,0.5309,0.5078797,0.5256852,0.5247,0.5241,0.524061215277,0.522018779984
2000,LAN,798,729,4.9259,4.5000,86,76,0.5309,0.5298107,0.5439444,0.5473,0.5452,0.545094564924,0.541279776747
2001,LAN,758,744,4.6790,4.5926,86,76,0.5309,0.4931075,0.5092222,0.5094,0.5093,0.509320095736,0.508528048385
2001,PHI,746,719,4.6049,4.4383,86,76,0.5309,0.5021752,0.5175617,0.5188,0.5184,0.518423776196,0.516858997558
2003,CHA,791,715,4.8827,4.4136,86,76,0.5309,0.5354462,0.5484383,0.5531,0.5505,0.55033661534,0.546083399325
2003,TOR,894,826,5.5185,5.0988,86,76,0.5309,0.5238450,0.5427160,0.5412,0.5395,0.539473186852,0.536130200101
2003,PHI,791,697,4.8827,4.3025,86,76,0.5309,0.5492740,0.5598827,0.5674,0.5632,0.562920943958,0.557622341915
2004,PHI,840,781,5.1852,4.8210,86,76,0.5309,0.5205634,0.5373272,0.5378,0.5364,0.536349131663,0.533269006259
2006,BOS,820,825,5.0617,5.0926,86,76,0.5309,0.4810667,0.4967593,0.4970,0.4970,0.496960514403,0.497218865102
2008,TOR,714,610,4.4074,3.7654,86,76,0.5309,0.5665180,0.5667160,0.5852,0.5785,0.578068162232,0.571527472333
2008,SLN,779,725,4.8086,4.4753,86,76,0.5309,0.5200497,0.5345247,0.5372,0.5359,0.535858030175,0.532819266145
2009,ATL,735,641,4.5370,3.9568,86,76,0.5309,0.5549766,0.5602284,0.5733,0.5683,0.567996627085,0.56227965481
2010,SLN,736,641,4.5432,3.9568,86,76,0.5309,0.5557317,0.5608580,0.5741,0.5690,0.568663740569,0.5628919348
2011,LAA,667,633,4.1173,3.9074,86,76,0.5309,0.5099968,0.5225000,0.5269,0.5262,0.526135968533,0.523917959163
2011,SFN,570,578,3.5185,3.5679,86,76,0.5309,0.4773010,0.4963951,0.4930,0.4930,0.493031697279,0.493623935814
2012,LAN,637,597,3.9321,3.6852,86,76,0.5309,0.5164288,0.5265000,0.5335,0.5324,0.532380887404,0.529635261874
2013,KCA,648,601,4.0000,3.7099,86,76,0.5309,0.5218502,0.5308827,0.5391,0.5376,0.537576894272,0.534393410911
2013,WAS,656,626,4.0494,3.8642,86,76,0.5309,0.5071949,0.5200247,0.5240,0.5234,0.523388128609,0.521402679739
1914,BUF,620,602,4.1060,3.9868,80,71,0.5298,0.4984718,0.5131722,0.5150,0.5147,0.514726755615,0.513475615795
1910,BOS,638,564,4.1699,3.6863,81,72,0.5294,0.5475035,0.5506471,0.5656,0.5616,0.561331604931,0.556164416755
1914,SLN,558,540,3.6471,3.5294,81,72,0.5294,0.5001333,0.5134706,0.5167,0.5164,0.516389038152,0.514996844352
1915,KCF,547,551,3.5752,3.6013,81,72,0.5294,0.4804864,0.4987320,0.4963,0.4964,0.496357061097,0.496666701303
1924,CHN,698,699,4.5621,4.5686,81,72,0.5294,0.4833076,0.4997647,0.4993,0.4993,0.499284180753,0.499345025316
1926,CHA,730,665,4.7712,4.3464,81,72,0.5294,0.5313083,0.5439869,0.5489,0.5466,0.546494039226,0.542562050851
1943,BRO,716,674,4.6797,4.4052,81,72,0.5294,0.5141602,0.5285948,0.5312,0.5302,0.530188265566,0.527627731669
1946,BSN,630,592,4.1176,3.8693,81,72,0.5294,0.5150676,0.5264641,0.5321,0.5311,0.531066521802,0.528431827781
1962,DET,758,692,4.7081,4.2981,85,76,0.5280,0.5301618,0.5425155,0.5477,0.5455,0.545423132858,0.541580818827
1965,PHI,654,667,4.0621,4.1429,85,76,0.5280,0.4745667,0.4926211,0.4901,0.4902,0.490159923448,0.490996140726
1971,KCA,603,566,3.7453,3.5155,85,76,0.5280,0.5156396,0.5249255,0.5327,0.5317,0.531619308006,0.528937951251
1979,DET,770,738,4.7826,4.5839,85,76,0.5280,0.5049864,0.5206894,0.5217,0.5212,0.521210608117,0.519409602322
1988,NYA,772,748,4.7950,4.6460,85,76,0.5280,0.4995294,0.5155590,0.5160,0.5158,0.515785538231,0.514444548823
1996,SEA,993,895,6.1677,5.5590,85,76,0.5280,0.5369966,0.5615280,0.5547,0.5519,0.551767302305,0.547394709807
1995,HOU,747,674,5.1875,4.6806,76,68,0.5278,0.5364214,0.5520278,0.5542,0.5514,0.551237052806,0.546908689638
2009,DET,743,745,4.5583,4.5706,86,77,0.5276,0.4827007,0.4991779,0.4987,0.4987,0.498655916407,0.49877016303
1913,BOS,631,610,4.2067,4.0667,79,71,0.5267,0.5006623,0.5152133,0.5172,0.5169,0.516916993071,0.515480010381
1915,NEW,585,562,3.8487,3.6974,80,72,0.5263,0.5038078,0.5167368,0.5205,0.5201,0.520044250679,0.518342089305
1915,BRO,536,560,3.5263,3.6842,80,72,0.5263,0.4632571,0.4852105,0.4776,0.4781,0.478112685057,0.479971023556
1937,BOS,821,775,5.4013,5.0987,80,72,0.5263,0.5127277,0.5307697,0.5297,0.5288,0.528798132217,0.526355038018
1914,WS1,572,519,3.7143,3.3701,81,73,0.5260,0.5334258,0.5367338,0.5511,0.5486,0.548464910443,0.544368055918
1921,SLA,835,845,5.4221,5.4870,81,73,0.5260,0.4782722,0.4928896,0.4940,0.4940,0.494047829938,0.494553722515
1925,DET,903,829,5.8636,5.3831,81,73,0.5260,0.5272039,0.5486299,0.5446,0.5427,0.542647323063,0.539037734032
1930,CLE,890,915,5.7792,5.9416,81,73,0.5260,0.4707760,0.4825000,0.4860,0.4861,0.486152240959,0.487328773036
1932,BRO,752,747,4.8831,4.8506,81,73,0.5260,0.4872396,0.5034610,0.5033,0.5033,0.503335519927,0.503052008103
1937,SLN,789,733,5.1234,4.7597,81,73,0.5260,0.5209768,0.5373312,0.5382,0.5368,0.53674394944,0.533630579437
1939,DET,849,762,5.5130,4.9481,81,73,0.5260,0.5392598,0.5576753,0.5571,0.5540,0.553846685799,0.549300817819
1941,PIT,690,643,4.4805,4.1753,81,73,0.5260,0.5193779,0.5319545,0.5365,0.5353,0.535215035934,0.532230441563
1947,NY1,830,761,5.3896,4.9416,81,73,0.5260,0.5278844,0.5457597,0.5453,0.5434,0.543287532304,0.539624231966
1949,PHA,726,725,4.7143,4.7078,81,73,0.5260,0.4846676,0.5009545,0.5007,0.5007,0.500689179549,0.500630599352
1949,PHI,662,668,4.2987,4.3377,81,73,0.5260,0.4796527,0.4966883,0.4955,0.4955,0.495488813615,0.495872246225
1951,CHA,714,644,4.6364,4.1818,81,73,0.5260,0.5366087,0.5471818,0.5543,0.5515,0.551409794361,0.54706702051
1951,SLN,683,671,4.4351,4.3571,81,73,0.5260,0.4926557,0.5085909,0.5089,0.5089,0.508861933176,0.508108807075
1952,CHA,610,568,3.9610,3.6883,81,73,0.5260,0.5197887,0.5291299,0.5370,0.5357,0.535608385488,0.532590650922
1974,TEX,690,698,4.3125,4.3625,84,76,0.5250,0.4784527,0.4955375,0.4942,0.4942,0.494236502703,0.494726361953
1962,CHA,707,658,4.3642,4.0617,85,77,0.5247,0.5200426,0.5317901,0.5372,0.5359,0.535851237065,0.532813045235
1964,DET,699,678,4.3148,4.1852,85,77,0.5247,0.4989912,0.5140370,0.5155,0.5153,0.515246998529,0.513951707711
1966,ATL,782,683,4.8272,4.2160,85,77,0.5247,0.5541552,0.5631173,0.5725,0.5676,0.567269596934,0.561612424745
1969,LAN,645,561,3.9815,3.4630,85,77,0.5247,0.5564706,0.5544259,0.5749,0.5697,0.56931546666,0.563490127919
1971,BOS,691,667,4.2654,4.1173,85,77,0.5247,0.5014153,0.5159938,0.5180,0.5177,0.517667530384,0.516166885817
1973,DET,642,674,3.9630,4.1605,85,77,0.5247,0.4610208,0.4806914,0.4751,0.4757,0.475698259545,0.477761055599
1976,MIN,743,704,4.5864,4.3457,85,77,0.5247,0.5108125,0.5252099,0.5277,0.5270,0.52693275045,0.524647349274
1979,KCA,851,816,5.2531,5.0370,85,77,0.5247,0.5047598,0.5220000,0.5214,0.5210,0.520986549472,0.519204529194
1983,HOU,643,646,3.9691,3.9877,85,77,0.5247,0.4817523,0.4991235,0.4977,0.4977,0.497672627037,0.497870451235
1984,BAL,681,667,4.2037,4.1173,85,77,0.5247,0.4941589,0.5096975,0.5105,0.5104,0.510384636549,0.509502164861
1985,CHA,736,720,4.5432,4.4444,85,77,0.5247,0.4947556,0.5106296,0.5111,0.5110,0.510987684134,0.510053994447
1987,MIN,786,806,4.8519,4.9753,85,77,0.5247,0.4719901,0.4874321,0.4873,0.4874,0.487439168334,0.488506445407
1990,MON,662,598,4.0864,3.6914,85,77,0.5247,0.5357993,0.5416049,0.5535,0.5508,0.550662940662,0.546382485036
1990,SFN,719,710,4.4383,4.3827,85,77,0.5247,0.4901352,0.5062840,0.5063,0.5063,0.506297860755,0.505762592198
1991,TEX,829,814,5.1173,5.0247,85,77,0.5247,0.4929189,0.5094198,0.5092,0.5091,0.509128880006,0.508353076296
1993,BAL,786,745,4.8519,4.5988,85,77,0.5247,0.5106362,0.5262160,0.5275,0.5268,0.526760690677,0.524489840606
1993,DET,899,837,5.5494,5.1667,85,77,0.5247,0.5198519,0.5388704,0.5370,0.5357,0.535668789809,0.532645966685
1993,HOU,716,630,4.4198,3.8889,85,77,0.5247,0.5500698,0.5552593,0.5683,0.5639,0.563633245232,0.558275808872
1996,BOS,928,921,5.7284,5.6852,85,77,0.5247,0.4876786,0.5037222,0.5038,0.5038,0.503785775919,0.503463995741
1996,CHA,898,794,5.5432,4.9012,85,77,0.5247,0.5473955,0.5655802,0.5655,0.5615,0.561234375435,0.556075232764
1998,ANA,787,783,4.8580,4.8333,85,77,0.5247,0.4864725,0.5026852,0.5026,0.5025,0.502547754163,0.502331198343
2000,BOS,792,745,4.8889,4.5988,85,77,0.5247,0.5145342,0.5299938,0.5315,0.5306,0.530550483004,0.527959359978
2000,ARI,792,754,4.8889,4.6543,85,77,0.5247,0.5083926,0.5242716,0.5252,0.5246,0.524564719263,0.522479663639
2000,CIN,825,765,5.0926,4.7222,85,77,0.5247,0.5219608,0.5380556,0.5392,0.5377,0.537682189833,0.534489845398
2001,MIN,771,766,4.7593,4.7284,85,77,0.5247,0.4871593,0.5034198,0.5033,0.5033,0.50325305601,0.502976553086
2003,LAN,574,556,3.5432,3.4321,85,77,0.5247,0.4996691,0.5129012,0.5162,0.5159,0.515925162697,0.514572326129
2003,SLN,876,796,5.4074,4.9136,85,77,0.5247,0.5326432,0.5504568,0.5503,0.5478,0.54773760307,0.543701562993
2006,PHI,865,812,5.3395,5.0123,85,77,0.5247,0.5155911,0.5333580,0.5326,0.5316,0.531572519713,0.528895112088
2007,CHN,752,690,4.6420,4.2593,85,77,0.5247,0.5274899,0.5397778,0.5449,0.5430,0.542916501857,0.539284327098
2009,SEA,640,692,3.9506,4.2716,85,77,0.5247,0.4476301,0.4679877,0.4594,0.4610,0.461020367736,0.464321856029
2010,TOR,755,728,4.6605,4.4938,85,77,0.5247,0.5019505,0.5175062,0.5185,0.5182,0.518200305634,0.516654477322
2012,CHA,748,676,4.6173,4.1728,85,77,0.5247,0.5355503,0.5461605,0.5533,0.5506,0.550432866362,0.546171615238
2013,BAL,745,709,4.5988,4.3765,85,77,0.5247,0.5085755,0.5232901,0.5254,0.5248,0.52474411604,0.522643876724
2013,NYA,650,671,4.0123,4.1420,85,77,0.5247,0.4688525,0.4876358,0.4838,0.4841,0.484106968734,0.485457078977
1913,PIT,673,585,4.5168,3.9262,78,71,0.5235,0.5568068,0.5613154,0.5752,0.5700,0.569611672707,0.56376201529
1933,PHA,875,853,5.7947,5.6490,79,72,0.5232,0.4964830,0.5142119,0.5129,0.5127,0.512729418162,0.511647827301
1911,CLE,691,712,4.5163,4.6536,80,73,0.5229,0.4697247,0.4863464,0.4848,0.4850,0.485035426772,0.48630674985
1914,DET,615,618,4.0196,4.0392,80,73,0.5229,0.4816505,0.4989608,0.4976,0.4976,0.497566924379,0.497773732947
1921,WS1,704,738,4.6013,4.8235,80,73,0.5229,0.4617019,0.4775098,0.4759,0.4764,0.476434737469,0.478435184503
1925,CIN,690,643,4.5098,4.2026,80,73,0.5229,0.5193779,0.5321307,0.5365,0.5353,0.535215035934,0.532230441563
1967,CAL,567,587,3.5217,3.6460,84,77,0.5217,0.4675094,0.4886832,0.4824,0.4827,0.482674181528,0.484145842939
1977,MIN,867,776,5.3851,4.8199,84,77,0.5217,0.5407577,0.5578323,0.5586,0.5554,0.555217100671,0.550557188266
1985,DET,729,688,4.5280,4.2733,84,77,0.5217,0.5128430,0.5267019,0.5298,0.5289,0.528910164861,0.526457603538
1985,MON,633,636,3.9317,3.9503,84,77,0.5217,0.4817170,0.4991491,0.4976,0.4976,0.497635947018,0.497836888898
1988,KCA,704,648,4.3727,4.0248,84,77,0.5217,0.5258272,0.5364534,0.5432,0.5414,0.541349178609,0.537848563349
2008,FLO,770,767,4.7826,4.7640,84,77,0.5217,0.4858931,0.5021366,0.5020,0.5020,0.501951846826,0.501785941322
1918,PIT,466,412,3.7280,3.2960,65,60,0.5200,0.5474369,0.5457680,0.5655,0.5615,0.56127164642,0.556109419583
1911,PHI,658,669,4.3289,4.4013,79,73,0.5197,0.4760419,0.4932171,0.4916,0.4917,0.491711195026,0.492415630351
1929,SLA,733,713,4.8224,4.6908,79,73,0.5197,0.4975764,0.5137303,0.5140,0.5138,0.513828613179,0.512653706316
1931,BRO,681,673,4.4803,4.4276,79,73,0.5197,0.4897533,0.5059408,0.5059,0.5059,0.505908213245,0.505406056077
1937,BSN,579,556,3.8092,3.6579,79,73,0.5197,0.5040216,0.5167763,0.5207,0.5203,0.520255999205,0.518535890465
1916,NYA,577,561,3.7468,3.6429,80,74,0.5195,0.4978039,0.5119545,0.5143,0.5141,0.514056975218,0.512862684039
1922,CHN,771,808,5.0065,5.2468,80,74,0.5195,0.4618366,0.4752468,0.4760,0.4766,0.476580307142,0.478568428664
1930,PIT,891,928,5.7857,6.0260,80,74,0.5195,0.4647026,0.4744675,0.4792,0.4797,0.479667565926,0.481394152862
1936,CLE,921,862,5.9805,5.5974,80,74,0.5195,0.5171276,0.5384805,0.5342,0.5331,0.533054104073,0.530251685279
1943,PIT,669,605,4.3442,3.9286,80,74,0.5195,0.5352000,0.5434610,0.5529,0.5502,0.550109023508,0.545874809263
1947,CLE,687,588,4.4610,3.8182,80,74,0.5195,0.5654898,0.5667532,0.5842,0.5776,0.577181725128,0.570713165792
1955,NY1,702,673,4.5584,4.3701,80,74,0.5195,0.5048559,0.5198377,0.5215,0.5211,0.521081531468,0.519291462775
1957,CIN,747,781,4.8506,5.0714,80,74,0.5195,0.4629296,0.4774091,0.4772,0.4777,0.477759702732,0.479647942266
1958,SFN,727,698,4.7208,4.5325,80,74,0.5195,0.5041089,0.5196753,0.5208,0.5204,0.5203424522,0.518615016193
1961,SLN,703,668,4.5649,4.3377,80,74,0.5195,0.5093593,0.5238442,0.5262,0.5255,0.525512184281,0.523346948439
1972,BAL,519,430,3.3701,2.7922,80,74,0.5195,0.5841767,0.5611558,0.6035,0.5938,0.592965277671,0.5852242694
1975,NYA,681,588,4.2563,3.6750,83,77,0.5188,0.5605510,0.5606125,0.5791,0.5733,0.572894546667,0.56677586665
1980,BOS,757,767,4.7313,4.7938,83,77,0.5188,0.4776897,0.4938313,0.4934,0.4934,0.493438602715,0.493996265385
1962,SLN,774,664,4.7778,4.0988,84,78,0.5185,0.5641807,0.5701605,0.5828,0.5765,0.576050124426,0.569673752089
1963,ML1,677,603,4.1790,3.7222,84,78,0.5185,0.5433964,0.5478704,0.5614,0.5578,0.557619917804,0.552760349011
1968,CHN,612,611,3.7778,3.7716,84,78,0.5185,0.4847921,0.5018580,0.5008,0.5008,0.500817660941,0.50074815987
1970,CHN,806,679,4.9753,4.1914,84,78,0.5185,0.5745272,0.5807716,0.5935,0.5855,0.58490092079,0.577806814097
1974,BOS,696,661,4.2963,4.0802,84,78,0.5185,0.5096278,0.5229568,0.5265,0.5258,0.52577504214,0.523587566479
1978,SDN,591,598,3.6481,3.6914,84,78,0.5185,0.4783344,0.4969012,0.4941,0.4941,0.494112903796,0.494613266454
1979,PHI,683,718,4.2160,4.4321,84,78,0.5185,0.4604067,0.4785309,0.4744,0.4750,0.475033426238,0.477152492494
1980,DET,830,757,5.1235,4.6728,84,78,0.5185,0.5306737,0.5462901,0.5482,0.5460,0.54590161726,0.542019228628
1982,PIT,724,696,4.4691,4.2963,84,78,0.5185,0.5034713,0.5183333,0.5201,0.5197,0.519710646128,0.518036762558
1983,PIT,659,648,4.0679,4.0000,84,78,0.5185,0.4922160,0.5079259,0.5085,0.5084,0.50841562425,0.507700414558
1984,KCA,673,686,4.1543,4.2346,84,78,0.5185,0.4748280,0.4925802,0.4903,0.4904,0.490435018002,0.491247867675
1984,SLN,652,645,4.0247,3.9815,84,78,0.5185,0.4892527,0.5054259,0.5054,0.5054,0.505396912959,0.504938206575
1986,CLE,831,841,5.1296,5.1914,84,78,0.5185,0.4782449,0.4935123,0.4940,0.4940,0.494019352688,0.494527665227
1987,CIN,783,752,4.8333,4.6420,84,78,0.5185,0.5039521,0.5198765,0.5206,0.5202,0.520187206271,0.518472928159
1991,BOS,731,712,4.5123,4.3951,84,78,0.5185,0.4969157,0.5125679,0.5133,0.5132,0.513164730795,0.512046181849
1991,DET,817,794,5.0432,4.9012,84,78,0.5185,0.4980202,0.5145802,0.5145,0.5143,0.514273937246,0.513061230241
1991,OAK,760,776,4.6914,4.7901,84,78,0.5185,0.4740206,0.4901358,0.4895,0.4896,0.489584463491,0.490469559684
1991,SDN,636,646,3.9259,3.9877,84,78,0.5185,0.4765077,0.4947160,0.4921,0.4922,0.492200162568,0.49286305451
1991,SLN,651,648,4.0185,4.0000,84,78,0.5185,0.4862407,0.5028889,0.5023,0.5023,0.502309456504,0.502113155148
1993,KCA,675,694,4.1667,4.2840,84,78,0.5185,0.4707493,0.4887531,0.4859,0.4861,0.486123929194,0.487302864529
1993,CHN,738,739,4.5556,4.5617,84,78,0.5185,0.4833451,0.4998086,0.4993,0.4993,0.49932295224,0.499380501238
1997,ANA,829,794,5.1173,4.9012,84,78,0.5185,0.5053350,0.5221358,0.5220,0.5216,0.521554978952,0.519724795518
1997,HOU,777,660,4.7963,4.0741,84,78,0.5185,0.5698000,0.5745926,0.5886,0.5814,0.58088343537,0.574114162606
1999,TOR,883,862,5.4506,5.3210,84,78,0.5185,0.4957912,0.5129012,0.5122,0.5120,0.51203264131,0.511010212815
2002,HOU,749,695,4.6235,4.2901,84,78,0.5185,0.5216058,0.5347099,0.5388,0.5374,0.537343897566,0.534180023652
