personid,female,adult,age,height_cm,weight_kg
22191305,1,0,3,97.6,13.4
22191306,0,0,2,80.2,10.9
22191307,1,1,55,153.9,41.1
22191308,0,1,60,169.3,67.2
22191401,1,1,55,156.3,57.8
22191402,0,1,18,160.3,50.7
22191501,0,1,27,161.8,49.9
22191502,1,1,23,143.6,38.4
22191503,0,0,5,96.7,13.6
22191504,1,0,1.916667,,
22191505,1,0,.4230769,,
22200101,1,1,35,146.8,52.4
22200102,0,0,10,128,24.1
22200103,0,0,6,113.5,17.4
22200104,1,0,14,155.8,40.7
22200201,0,1,90,,
22200202,1,1,80,141.9,37
22200203,0,1,35,157.5,41.3
22200204,1,1,30,154.3,53.4
22200205,0,0,15,166,47.2
22200206,0,0,10,,
22200207,0,0,6,131.9,21.7
22200208,1,0,8,132.5,22.8
22200501,0,1,65,159.2,47.3
22200502,1,1,35,,
22200503,0,0,14,155.6,43
22200504,0,0,.4166667,,
22200505,1,0,15,,
22200506,1,0,8,,
22200507,1,0,6,,
22200601,0,1,50,168.2,53
22200602,1,1,46,151,48
22200603,1,1,25,154.4,41
22200604,1,0,6,121.1,20.9
22200605,1,0,3,98.5,13.6
22200606,1,0,1.5,,9.8
22200607,1,1,19,,
22200608,1,0,.4807692,,
22200609,0,1,18,,
22200610,0,0,13,157.2,40.2
22200801,0,1,60,167.8,58.3
22200802,1,1,55,143,52.8
22200803,0,1,32,,
22200804,1,1,30,152.9,61.5
22200805,0,0,9,122.6,21.9
22200806,0,0,6,110.7,16.6
22200807,0,0,4,96.4,13.4
22200808,0,1,25,160.5,50.1
22200809,1,1,22,152.2,44.2
22200810,1,0,2.083333,,
22200901,0,1,55,165,63
22200902,1,1,45,147.7,45.7
22200903,0,1,25,165.5,49.8
22200904,0,0,16,158.5,40.7
22200905,0,0,9,113.4,18
22200906,1,0,11,127,23.9
22201001,1,1,55,146,52.8
22201002,0,1,61,,
22201003,1,0,15,149.5,48.3
22201101,0,1,54,162,69.2
22201102,1,1,49,154.3,46.8
22201103,1,1,24,158.5,57.9
22201104,0,0,2,,
22201105,1,1,22,154.1,54.7
22201106,0,0,11,141.4,24.8
22201107,0,0,9,134.2,26.6
22201108,1,0,17,158.3,44.3
22201201,1,1,31,145.6,36.5
22201202,0,0,14,156.6,36
22201203,1,0,10,137.5,26.7
22201204,1,0,5,99.2,12.5
22201205,1,1,60,147.2,38.6
22201301,0,1,56,168.3,62.3
22201302,1,1,47,149.3,51.5
22201303,0,1,22,169.4,63.2
22201304,0,1,85,157,41.9
22201305,0,1,26,163.1,61
22201306,0,1,28,173.3,70.1
22201401,0,1,65,163.6,54.5
22201402,1,1,56,152.5,41.8
22201403,0,1,25,167.6,51.8
22201404,1,1,20,146,39.2
22201405,1,0,3,85.5,
22201501,0,1,45,155.8,49.7
22201502,1,1,40,167.1,43.6
22201503,0,0,12,161.9,43.5
22201504,1,1,20,151,54.4
22201505,1,1,18,149.6,42.7
22201506,1,1,19,147.4,34
22201701,0,1,70,156.6,51.2
22201702,1,1,65,157.4,47.3
22201703,0,1,33,166.2,71.2
22201704,1,1,31,156.6,59.9
22201705,1,0,12,147.7,30.9
22201706,1,0,9,132.2,22.7
22201707,1,0,8,128,21.7
22201708,1,0,6,96.4,12.7
22201709,0,0,4,103.6,15.1
22201801,0,1,70,,
22201802,1,1,30,144.5,40.3
22201803,1,0,9,112,19.5
22201804,1,0,7,97.1,13.5
22201805,0,0,3,87.1,11.4
22201901,0,1,42,167,62.8
22201902,1,1,36,153.3,38.1
22201903,0,0,9,127,20.5
22201904,1,0,5,113.5,16.6
22201905,0,0,3,95,13.7
22210101,0,1,75,165.7,49.9
22210102,1,1,70,152.2,37
22210103,1,1,42,,
22210104,0,1,18,165.7,55
22210105,1,0,12,,
22210106,0,1,40,,
22210107,1,1,35,141.2,33.4
22210108,1,0,4,88.7,10.3
22210109,0,0,8,132.3,22.3
22210110,0,0,6,114,18.2
22210111,0,1,35,,
22210112,1,1,30,,
22210113,0,0,13,,
22210114,0,0,7,,
22210115,1,0,9,,
22210301,0,1,75,161.2,52.1
22210302,0,1,60,159,56.6
22210303,1,1,57,158.7,78.9
22210304,0,1,37,170.7,69.6
22210305,1,1,35,148.6,47.8
22210306,0,0,16,165.9,48.5
22210307,0,0,7,116.5,17.9
22210308,0,0,5,,
22210309,0,1,35,163.2,67.2
22210310,1,1,32,147.4,38.8
22210311,0,0,11,161.3,41.8
22210312,1,0,9,129.2,25.4
22210313,0,0,7,114.4,16.3
22210314,1,0,3.083333,,10.1
22210401,0,1,40,166.6,39.7
22210402,1,1,37,,
22210403,0,1,18,166.5,42.9
22210404,0,0,5,97.8,11.6
22210405,1,0,13,145.4,30
22210406,1,0,10,136.2,27
22210407,1,0,8,128.9,19.9
22210501,0,1,50,163.5,64.6
22210502,1,1,45,147.2,53
22210504,0,1,18,,
22210505,0,0,14,159.2,46.6
22210506,0,0,10,130.2,24
22210601,1,1,28,144.7,51.7
22210602,0,1,35,161.2,55.7
22210603,0,0,7,108.4,16.7
22210604,0,0,2.5,,9.3
22210701,0,1,45,,
22210702,1,1,42,154.3,54.4
22210703,0,0,10,137.2,25.7
22210704,0,0,5,124.6,21
22210705,1,0,16,147.7,35.6
22210801,0,1,60,144.4,40
22210802,1,1,50,,
22210803,0,1,30,,
22210804,1,1,25,149,41
22210805,0,0,9,114.4,16.7
22210806,0,0,.8333333,,
22210901,0,1,70,170.5,50
22210902,1,1,60,139.6,31.6
22210903,1,1,45,150.7,55.8
22210904,0,1,20,173.5,58.4
22210905,1,1,22,151.2,55
22210906,1,1,18,153.4,45.1
22211101,0,1,65,153.8,47.2
22211102,1,1,60,152.5,40.1
22211103,0,1,23,162,52.2
22211104,1,1,19,148.6,43
22211201,0,1,70,169.9,49.9
22211202,0,1,30,160.6,47.1
22211203,1,1,28,143,35.7
22211204,1,0,10,118.5,17.1
22211205,0,0,5,103.4,13.9
22211206,0,0,3,89.3,10.7
22211301,0,1,25,167.7,47.4
22211302,1,1,22,146.1,40
22211303,1,0,1.666667,,
22211304,1,1,40,154.6,40.3
22211305,0,1,20,165.7,53.5
22211306,1,0,17,149,43
22211401,0,1,30,,
22211402,1,1,25,,
22211403,0,0,10,136.5,27.1
22211404,1,0,15,147.6,42.4
22211405,0,1,60,158.1,45.1
22211501,1,1,85,,
22211502,0,1,35,171.2,64.5
22211504,0,0,15,,
22211505,1,0,12,144.7,45.5
22211506,1,0,9,139.9,29.6
22211701,0,1,60,162.3,36.9
22211702,0,1,30,166.7,49.4
22211703,1,1,25,155.1,46.7
22211705,0,0,13,165.4,44.8
22211706,0,0,10,141.7,27.5
22211801,0,1,65,164.5,49.3
22211802,1,1,60,151.7,40.7
22211803,1,0,7,107.4,16.1
22220101,0,1,36,171.5,73
22220102,1,1,33,155.4,39.2
22220103,0,1,32,,
22220104,1,1,30,158.9,37.7
22220105,0,0,12,159,43.7
22220106,1,0,11,145.1,35.6
22220107,1,0,9,133.2,27.8
22220108,1,0,9,127.7,22.7
22220109,1,0,6,111.7,17.4
22220110,0,0,8,,
22220201,0,1,35,171.9,57.4
22220202,1,1,30,159.4,51.9
22220203,1,0,12,149.2,31.6
22220204,0,0,8,120.5,19.9
22220205,0,0,6,109.1,16.4
22220206,0,0,4,102.4,15.1
22220301,0,1,60,160.6,47.8
22220302,1,1,35,134.2,40.1
22220303,0,1,34,153.8,47.6
22220304,0,1,20,154.7,40.5
22220305,1,1,50,145.5,32.6
22220306,0,0,2.5,83.8,10
22220401,0,1,35,156.1,61.2
22220402,1,1,30,152.6,43.1
22220403,0,0,8,119.2,20.4
22220404,0,0,5,107,16.3
22220405,1,0,11,124.6,24.6
22220406,0,0,4,195.5,13.9
22220501,0,1,70,160.1,62.6
22220503,0,1,38,168.5,59.2
22220504,1,1,35,152.7,33.4
22220505,1,1,34,164.3,53
22220506,1,1,35,153.3,35.4
22220507,0,0,13,142.8,30
22220508,0,0,10,125.6,21.1
22220509,0,0,6,111.3,17.9
22220510,0,0,5,98.8,14.4
22220511,1,0,14,146.2,32.5
22220512,0,0,8,144.6,17.3
22220513,0,0,6,107.1,16.8
22220514,0,0,4,84.6,9.4
22220515,1,0,10,134.4,25.7
22220601,0,1,63,170.1,64.3
22220602,1,1,60,153.5,59.2
22220603,1,1,30,160.7,70.3
22220604,0,0,6,125.9,23.5
22220605,1,0,5,113.6,18.6
22220606,0,0,3,109.1,17.6
22220607,1,0,2.75,88.5,12.5
22220608,1,1,20,,
22220609,1,1,21,154.7,44.3
22220610,0,1,61,170.4,71.6
22220611,1,1,55,149.7,49.7
22220612,1,1,21,146.7,34.7
22220613,0,0,1,,
22220614,0,1,18,160.7,45.5
22220615,0,1,58,173,64.1
22220616,1,1,53,149.4,46.3
22220617,0,1,53,165.5,46.6
22220618,1,1,51,151.5,56.6
22220619,1,0,16,149.3,39.2
22220620,0,0,11,137.7,23
22220621,0,0,8,117.5,17.7
22220701,0,1,75,160.7,55.7
22220702,1,1,68,151,43.9
22220703,0,1,48,169.4,52.2
22220704,1,1,35,156.4,58.4
22220705,0,0,16,174.4,50.3
22220706,0,0,14,166.6,50.5
22220707,0,1,20,156.6,48.8
22220708,0,1,45,161,45.8
22220709,1,1,39,147.8,58.7
22220710,1,1,22,146.1,44.1
22220801,0,1,83,161,61.1
22220802,1,1,40,157.5,48.6
22220803,0,1,20,,
22220804,0,0,11,129.4,26.6
22220805,0,0,5,105.6,17.8
22220806,1,0,13,156.9,51.2
22220807,1,0,12,151.6,17.4
22220808,1,0,7,135,30.5
22220809,0,1,32,160.1,60.1
22220810,0,1,41,158,63
22220901,1,1,74,144.9,44.4
22221001,0,1,50,,
22221002,1,1,40,154.3,36.1
22221003,0,0,14,154.4,38.6
22221004,0,0,12,143.7,33.1
22221005,1,1,18,149.9,45.1
22221006,1,0,10,121,20.5
22221101,0,1,52,166.9,53.8
22221102,1,1,46,143,45.9
22221103,0,0,14,150.6,47.9
22221104,1,0,17,150.6,47.9
22221201,0,1,25,169,48.9
22221202,1,1,22,150.8,53.5
22221203,0,0,2.083333,82.8,10.5
22221204,0,1,18,,
22221205,0,1,20,,
22221206,1,1,18,145.8,39.2
22221207,1,1,45,146.5,35.2
22221301,1,1,35,153.6,57.9
22221302,1,0,15,150.9,35.2
22221303,0,0,13,167.2,43.7
22221401,0,1,40,170.5,54.6
22221402,1,1,36,142.9,37.9
22221403,0,0,14,143.7,28.6
22221404,0,0,6,113.5,15.5
22221405,1,0,10,141,29.3
22221501,0,1,62,168.6,73.5
22221502,1,1,55,151.6,43
22221503,1,1,65,151.6,47.8
22221504,1,1,30,152.8,44.5
22221506,0,0,.5576923,,
22221507,1,0,2.166667,84.2,10.3
22221508,0,0,9,148.7,34.4
22230201,0,1,65,167.5,50
22230202,1,1,61,157.4,56.6
22230203,1,1,22,155.7,43.2
22230301,0,1,35,169,49.8
22230302,1,1,34,146.4,48
22230303,1,0,12,146.3,28.8
22230304,0,0,10,137.3,
22230305,1,0,7,135.1,25.3
22230306,0,0,5,117.3,19.5
22230307,0,0,2,87.6,10.7
22230308,0,1,70,,
22230309,1,1,65,150.6,37.2
22230401,0,1,40,170.6,61.8
22230402,0,0,10,134.4,25.1
22230403,1,0,7,114.8,17.1
22230501,0,1,26,171.3,66.5
22230601,1,1,30,145.6,45.1
22230602,1,0,7,107.2,15.3
22230603,0,0,5,100.5,13.4
22230605,0,0,1,,
22230701,0,1,60,168.4,59.1
22230702,1,1,50,159.1,39
22230703,0,0,12,162.3,50.1
22230704,1,0,10,154.8,40.1
22230705,0,0,8,134.2,24.5
22230801,0,1,48,161.1,51.5
22230802,1,1,46,,
22230803,1,1,18,,
22230804,1,0,15,,
22230805,1,0,.6153846,,
22231001,0,1,40,163.2,39.9
22231002,1,1,36,151.5,41.9
22231003,0,0,11,140.1,25.4
22231004,0,0,12,164.4,39.8
22231005,1,0,10,138.4,22.5
22231006,1,0,14,151.4,35.8
22231007,0,1,78,,
22231101,0,1,66,159.6,47.7
22231102,1,1,62,149,48.7
22231103,1,1,25,150,41.6
22231104,0,0,5,111.1,17.5
22231105,0,0,3,95,14.3
22231106,0,0,1,,
22231301,0,1,51,169.2,50.3
22231302,1,1,42,151.5,47.7
22231303,0,0,17,167.9,52.5
22231304,0,0,14,173.5,49.6
22231305,1,0,12,150.4,47.1
22231306,1,0,10,127.5,22.2
22231307,0,0,7,117.3,18.8
22231308,1,1,78,,
22231401,0,1,55,166.8,59.1
22231402,1,1,48,155.1,59.9
22231403,0,0,12,160.1,42.7
22231404,1,0,9,137.6,31.8
22231701,0,1,38,165.7,54.9
22231702,1,1,32,147.6,35.7
22231703,0,0,11,164,48.3
22231704,0,0,7,126.3,21.4
22231705,0,0,3,91,20.7
22231801,0,1,32,164.9,50.7
22231802,1,1,25,157.9,52.2
22231803,1,0,4,101.2,12.3
22231804,1,0,1.833333,,11.7
22231805,0,1,60,157.6,43.9
22231901,0,1,40,171,70
22231902,1,1,38,154.2,39
22231903,1,1,70,155.4,34.8
22231904,0,0,13,162.9,42.3
22231905,1,0,11,147.3,28.5
22232001,1,1,28,142,41.2
22232002,1,0,9,119.6,20
22232003,0,0,8,122.3,20.4
22232004,1,0,4,93.7,12
22232005,0,1,35,171.6,49.8
22240101,0,1,41,178.5,50.5
22240102,1,1,40,146.7,48.8
22240103,0,1,18,,
22240104,1,0,12,147.5,37.5
22240105,1,0,8,130.8,23.5
22240201,0,1,61,,
22240202,1,1,55,150.2,40.1
22240203,1,0,10,118.6,21.2
22240301,0,1,66,167.9,62.7
22240302,1,1,60,158.6,54.4
22240303,1,1,32,147.5,33.8
22240304,1,0,11,131.2,22.8
22240305,1,0,12,143.5,28.9
22240401,0,1,65,162.3,40.4
22240402,1,1,60,142.6,41.8
22240403,0,1,42,157,45.5
22240404,0,1,38,,
22240405,0,1,36,166.5,63.1
22240406,0,1,30,159.5,46.1
22240407,1,1,40,144.5,46.9
22240408,1,1,30,148.4,51.3
22240409,1,1,34,153.8,46.9
22240410,1,1,28,148.8,39.8
22240411,1,1,18,145.2,37.8
22240412,0,0,17,162.5,39.4
22240413,1,0,15,150.3,41.4
22240414,0,0,7,110.1,17.1
22240415,1,0,10,108.3,21.8
22240416,1,0,12,136.5,24.6
22240417,0,0,8,115,16.4
22240418,0,0,4,91.7,11.7
22240419,0,0,.4166667,,
22240420,1,0,11,130.5,20.5
22240421,0,0,10,127,22.5
22240422,0,0,4,94.5,12.8
22240423,0,0,1.5,,
22240424,0,0,.5833333,,
22240501,0,1,40,173.2,69.8
22240502,1,1,36,148.9,54.5
22240503,1,1,70,150,41.3
22240504,1,0,15,151.1,40.8
22240505,0,0,10,144.5,30.2
22240506,0,0,14,154.4,43
22240601,0,1,60,159,44.4
22240602,1,1,55,155.4,46
22240603,0,1,26,163.4,50.7
22240604,0,1,22,,
22240605,0,0,13,,
22240606,1,1,25,158.4,41.5
22240607,1,0,2.083333,,2
22240701,0,1,63,169.7,65.6
22240702,1,1,60,142.6,45.6
22240801,0,1,38,166.5,54.5
22240802,0,1,34,162.8,72.1
22240804,0,1,24,163.9,54.8
22240805,0,1,20,158.5,54.6
22240806,0,0,14,179,66.4
22240807,0,0,8,144.9,30.5
22240808,0,0,6,123.4,22.5
22240809,0,0,1.833333,,8.5
22240810,0,0,2,,9.5
22240811,1,1,34,157.2,72.3
22240812,1,1,40,155.8,61.1
22240813,1,1,26,158.1,48.1
22240814,1,1,27,150.7,55.7
22240815,1,1,28,151.5,40.8
22240816,1,1,68,151.5,39.9
22240817,0,1,70,163,53
22240818,1,1,18,156.8,45.5
22240819,1,1,20,145.6,37.3
22240820,1,0,12,156.1,43
22240821,1,0,8,135.1,30.6
22240822,1,0,6,100.3,13.9
22240823,1,0,5,95.7,12.3
22240901,0,1,38,,
22240902,1,1,34,,
22240903,0,0,7,,
22240904,0,0,6,,
22240905,0,0,2.166667,,
22240906,0,0,.6153846,,
22240907,1,0,15,,
22240908,1,0,8,,
22240909,1,0,5,,
22241001,0,1,51,,
22241002,1,1,45,,
22241003,1,1,27,,
22241004,0,0,1.5,,
22241005,1,0,.0576923,,
22241101,1,1,45,,
22241102,0,1,21,166.4,60.5
22241103,1,1,18,159.2,47.7
22241104,1,0,7,127.1,21.1
22241105,0,0,4,108.4,16.6
22241201,0,1,74,,
22241202,1,1,70,148.2,42.4
22241203,0,1,20,180.5,60.4
22241204,1,1,40,157.7,56.4
22241205,1,1,38,152.6,56.5
22241206,1,1,21,153.7,53.5
22241207,1,1,18,157.4,43.9
22241208,0,0,15,,
22241209,1,0,12,149.2,43.2
22241210,1,0,10,140.2,31.3
22241211,1,0,8,127.8,23.4
22241212,0,0,3,96.8,15.6
22241213,1,0,6,103.4,14.8
22241214,0,0,.9166667,,
22241215,0,0,.2307692,,
22241301,0,1,45,162,47.5
22241302,1,1,40,151,50.9
22241303,1,1,75,158.8,31
22241401,0,1,36,,
22241402,0,1,21,169.9,62.2
22241403,1,1,24,155.8,39.6
22241404,1,0,11,133.7,25.2
22241405,0,0,7,125.5,19.8
22241406,0,0,6,108.9,17.3
22241501,1,1,32,145.7,35.8
22241502,0,0,12,141.5,28.7
22241503,0,0,10,122.4,19.8
22241504,1,0,13,127.4,24.1
22241505,1,0,7,100.7,12.7
22241506,0,0,2.666667,82.6,9.7
22250101,0,1,75,164.8,51.2
22250102,1,1,70,149,47.4
22250103,1,1,35,144.4,65
22250104,0,0,12,162,44.9
22250105,0,0,11,146.5,34.6
22250106,1,1,30,148.2,44.9
22250107,0,0,6,114.9,17.7
22250108,0,0,5,91.5,12.3
22250109,1,0,1.416667,,
22250110,0,1,29,171.4,64.3
22250111,1,1,28,161.3,42.6
22250112,1,0,8,124.6,18.6
22250113,0,0,6,105.2,15.1
22250114,0,0,4,102.4,15
22250115,0,0,1.5,,
22250201,0,1,75,,
22250202,1,1,70,138.5,38.5
22250203,0,1,30,160.5,46.1
22250204,1,1,28,,
22250205,1,0,1.75,,
22250206,0,1,27,166.8,49.9
22250207,1,1,24,145,42.3
22250208,1,0,10,124.2,20.7
22250209,1,0,5,99.8,14.2
22250210,1,0,.3333333,,
22250301,0,1,55,,
22250302,1,1,52,,
22250303,1,1,80,,
22250501,0,1,35,160.6,54.1
22250502,1,1,30,148.1,40.5
22250503,1,0,15,151.2,42.3
22250504,0,0,12,138.4,30
22250505,1,0,10,,
22250506,1,0,5,102.1,16.2
22250507,0,0,3,92.1,12.3
22250901,0,1,53,168.4,56.6
22250902,1,1,45,157.1,61.9
22250903,0,1,32,164.3,62.4
22250904,0,1,30,166.8,58.9
22250905,0,0,16,168.6,46.1
22250906,0,0,17,165,44
22250907,1,1,18,154.8,45.8
22250908,1,0,14,154.5,41.3
22250909,1,0,12,152.3,41.3
22250910,1,1,25,156.5,69.9
22250911,1,1,24,151,42.9
22250912,0,0,.9166667,,
22250913,1,0,6,129.5,24.5
22250914,0,0,5,106.4,15.4
22250915,0,0,4,100.1,14.2
22251001,0,1,60,168.2,48.2
22251002,1,1,55,144.9,37.1
22251003,1,1,28,148.6,40.2
22251004,0,0,7,104.1,14.5
22251005,0,0,4,99.5,13.5
22251006,1,0,2.166667,75.3,8.4
22251007,0,1,28,163.2,42.7
22251008,1,1,24,154,45.9
22251009,0,0,3,93.8,12.5
22251010,0,0,.0384615,,
22251011,1,0,1.083333,,
22251101,1,1,65,156.5,46.9
22251102,0,1,40,167.5,52.4
22251103,1,1,35,147.2,42.4
22251104,0,0,8,123.4,21.5
22251105,0,0,5,106.9,14.4
22251106,1,0,3,88.1,12
22251107,0,1,30,161,53.2
22251108,1,1,20,,
22251109,1,0,.75,,
22251201,0,1,45,162.9,52.2
22251202,1,1,40,149.2,53.5
22251203,1,0,15,142.1,35.5
22251204,0,0,13,167.3,49.9
22251205,0,0,11,145.6,33.1
22251206,1,0,8,126.7,23.4
22251207,0,1,85,156.8,53.8
22251301,0,1,77,160.2,44.7
22251302,1,1,72,148.4,55.8
22251303,1,1,34,152.8,57.3
22251304,1,0,13,149.2,31.3
22251305,0,0,7,131.7,25.8
22251306,0,0,5,125.3,22
22251401,0,1,63,162.8,57.2
22251402,1,1,59,150.3,40.9
22251403,1,1,28,,
22251404,1,0,6,109.8,16.4
22251405,0,0,4,102.2,16.5
22251406,0,0,2.5,84.5,11.2
22251407,0,0,.5192308,,
22251501,0,1,62,157.1,43.4
22251502,1,1,50,143.1,38.5
22251503,1,1,22,154.3,42.4
22251504,1,1,84,135.2,33.9
22251601,0,1,50,154.2,67.6
22251602,1,1,48,,
22251603,0,0,12,141.8,37.8
22251604,1,0,14,144.5,38.1
22251605,1,0,6,121.1,22.3
22251801,1,1,45,147.1,35.6
22251802,1,0,8,117.1,17.5
22251803,1,0,8,110.5,15.8
22251804,1,0,10,124.6,19
22252001,1,1,60,150.6,48.5
22252002,0,1,35,,
22252101,0,1,49,169.5,53.4
22252102,1,1,45,150.7,49.3
22252103,0,1,24,,
22252104,1,1,21,146.6,39.7
22252105,1,0,4,93.6,12.1
22252106,0,0,2.5,87.7,11.3
22252107,0,0,.6538461,,
22252108,0,0,17,170,46.5
22252109,0,0,16,169.6,47.2
22252110,1,0,14,150.7,36.5
22252111,0,0,12,131.8,22.7
22252112,0,0,9,130.2,21.5
22260101,0,1,30,161.9,47.4
22260102,1,1,25,149.8,41
22260103,0,0,5,109.4,16.4
22260104,1,0,2,85.4,11.7
22260105,1,0,.5,,
22260301,1,1,60,150.2,41.7
22260302,0,1,29,170.2,50
22260303,0,1,27,160.6,52.2
22260304,0,1,23,160,42.5
22260305,0,1,20,163.4,53.3
22260306,0,1,18,161,48.2
22260307,0,0,15,163.6,41.3
22260308,1,1,25,156.7,42.8
22260309,1,1,21,147,42.2
22260310,1,0,4,90.6,12.4
22260311,0,0,1.75,,
22260312,1,0,.0576923,,
22260401,1,1,50,144.5,43.7
22260403,0,0,12,154.9,40.6
22260404,1,0,16,157.4,53.6
22260405,1,0,8,133.8,28.5
22260801,0,1,60,167.1,48.1
22260802,1,1,50,144.3,37.2
22260803,0,1,18,164.9,44.2
22260804,0,0,8,132.6,25.6
22260805,0,0,6,106.4,17.4
22260901,0,1,65,,
22260902,1,1,60,153,50.4
22260903,0,1,24,,
22260904,0,1,22,,
22260905,0,1,18,,
22260906,0,0,13,152.4,48.6
22260907,0,0,7,125.2,23.5
22261001,0,1,36,170.2,57.2
22261002,1,1,32,151.2,41.2
22261003,0,0,11,138.2,26.9
22261004,1,0,10,125.6,24.3
22261005,1,0,5,97.9,31.7
22261006,1,0,3,82.2,11.5
22261007,1,0,.4423077,,
22261101,1,1,62,156.1,42.4
22261102,0,1,23,166.4,45.6
22261201,0,1,46,162.2,48.1
22261202,1,1,42,145.7,39
22261203,1,0,17,143.4,40.2
22261204,1,0,14,154.2,45.5
22261301,0,1,76,154.3,40.1
22261302,1,1,41,,
22261303,0,1,19,152.1,40.5
22261304,0,1,18,160.7,42.5
22261305,0,0,16,158.8,38
22261306,0,0,14,155.2,36.9
22261307,0,0,12,136,27.7
22261308,0,0,8,115.2,16.7
22261309,1,0,7,115.9,14.2
22261310,1,0,5,98.9,13.7
22261311,1,1,28,148.7,35.7
22261312,1,0,10,135.3,22.1
22261313,1,1,22,149.6,35.5
22261314,0,0,6,110.7,14.5
22261315,0,0,5,106.8,13.7
22261316,0,0,3,83.8,9.9
22261317,0,0,.7884616,,
22261318,1,0,4,94.9,11.5
22261319,1,1,40,138.7,35.1
22261320,0,0,9,122.9,20
22261401,0,1,41,162.4,71.5
22261402,1,1,40,145.8,45.8
22261403,1,1,70,143.2,37.2
22261404,0,0,16,153.9,42.9
22261405,0,0,14,155.5,38.2
22261406,0,0,6,113.2,17.8
22261407,1,0,7,133,28.5
22261408,1,0,2,75.5,7.2
22261501,0,,,,
22261502,1,1,31,,
22261503,1,1,18,,
22261504,1,0,16,,
22261505,1,0,13,,
22261506,1,0,10,124.2,20.4
22261507,0,,,,
22261508,0,0,4,,
22261509,0,1,21,,
22261510,1,1,60,,
22261511,0,1,67,162.1,48.2
22261601,0,1,33,169.5,58.5
22261602,1,1,30,150.5,42.9
22261603,1,0,10,139.4,29.6
22261604,1,0,8,123.9,21.5
22261606,1,0,6,113.6,18
22261701,1,1,35,,
22261702,0,0,17,,
22261703,1,1,70,,
22261901,0,1,58,166,52.2
22261902,1,1,52,149.6,44.7
22261903,0,1,35,168.9,73.1
22261904,1,1,31,150.7,45.9
22261905,1,0,12,145.6,45.4
22261906,1,0,10,151.5,39.7
22261907,1,0,8,133,27.7
22261908,1,0,6,111.4,17.9
22261909,0,0,5,101.1,14.8
22261910,0,0,.6346154,,10
22261911,0,1,25,,
22261912,1,1,21,146.6,48.4
22261913,0,0,5,100.2,15.3
22261914,0,0,3,83.8,11.6
22261915,1,0,.6346154,,
22261916,0,1,18,159.8,53.4
22262101,1,1,50,150.9,40
22262102,0,1,55,164.4,54.7
22262103,0,0,16,166.6,42.7
22262104,0,0,12,136,24.4
22262105,1,0,10,135.4,28.5
22262106,0,1,19,,
22270101,0,1,40,153.2,47.1
22270102,1,1,35,147.5,39
22270103,0,0,5,95.2,13
22270104,0,0,1.916667,,
22270105,1,1,85,146,33.3
22270201,1,1,55,151.3,57.8
22270202,1,1,25,149.7,46.3
22270203,1,1,19,147.5,38.6
22270204,1,0,15,153.9,45.1
22270301,0,1,35,166.6,73.4
22270302,0,1,49,,
22270303,1,1,70,,
22270304,1,1,25,161,55.4
22270305,1,1,42,157.6,47.9
22270306,0,0,8,137,26.4
22270307,0,0,6,118.8,21.4
22270308,1,0,10,149.6,36.8
22270309,1,1,19,,
22270310,1,0,16,149.9,38.2
22270401,1,1,65,153.2,38.8
22270402,1,1,38,153.1,42.7
22270403,1,1,35,160.6,50.6
22270404,0,0,15,158.3,37.8
22270405,1,0,12,140.2,27.5
22270406,1,0,11,129,21.8
22270407,1,0,2.25,81.7,8.8
22270408,1,0,10,129.7,24.8
22270409,0,0,6,107.9,16.8
22270501,0,1,66,170,70.4
22270502,1,1,60,150.6,63.7
22270503,0,1,38,161.1,52.9
22270504,0,1,25,172,63.5
22270505,1,1,32,153,50.6
22270506,1,1,22,149.6,43.1
22270507,0,0,8,130.5,20.9
22270508,0,0,7,118.3,19.2
22270509,0,0,2.75,76.4,12.2
22270510,1,0,4,99,15.1
22270511,0,0,4,100.4,15.6
22270601,0,1,42,160,40.6
22270602,0,0,12,147.3,38.8
22270603,1,1,70,149.2,38
22270701,0,1,60,170.9,53.1
22270702,1,1,55,157.3,35.3
22270703,0,1,35,,
22270704,1,1,31,143.8,58.9
22270705,1,0,7,123.5,23
22270706,1,0,3,95.4,14.1
22270707,1,0,2.583333,82.9,10.9
22270708,0,1,30,173,53.9
22270801,0,1,35,163.2,60.9
22270802,1,1,31,158.2,66.8
22270803,0,0,6,128.3,22.9
22270804,0,0,11,148.8,31
22270805,1,0,12,158.4,39.1
22270806,1,0,8,132.4,24.9
22270807,0,1,33,169.4,58.8
22270808,1,1,30,162,44.6
22270809,1,0,4,97.5,13.3
22270810,1,1,78,151.2,35.4
22270901,1,1,41,151.1,55.8
22270902,1,1,18,150.7,45.4
22271001,0,1,34,163,58.6
22271002,1,1,29,148.5,37
22271003,1,0,13,144.5,32.2
22271004,1,0,12,139.4,28.8
22271005,0,0,9,133.4,26.3
22271006,0,1,22,,
22271007,1,0,17,143.1,43.5
22271008,1,1,55,144.5,32.4
22271101,0,1,48,161.3,49.4
22271102,1,1,45,146.4,40.9
22271103,1,1,23,143.7,37.7
22271104,0,1,21,170,56.9
22271105,0,0,17,166.1,42.2
22271106,0,0,9,117.9,19.3
22271107,1,0,16,150.2,36.1
22271201,0,1,34,156.3,46.9
22271202,1,1,30,153.7,60.8
22271203,1,0,13,140.1,35.2
22271204,0,0,12,133.4,25.2
